id,Date,Complete_Hour,latitude,longitude,PM1,PM2.5,PM10,CO2,TVOC,O3,CO,NO2,CH2O,temperature,humidity
1466,10.03.2024,05:28:33,1,1,0,0,0,470,0,0.16,0,5.3,0.02,19.5,92
1467,10.03.2024,05:28:48,1,1,0,0,0,473,0,0.09,0,10,0.02,19.4,92
1468,10.03.2024,05:29:03,1,1,0,0,0,481,0,0.08,0,7.9,0.02,18.9,94
1469,10.03.2024,05:29:18,1,1,0,0,0,486,0,0.14,0,2.4,0.02,19.1,94
1470,10.03.2024,05:29:33,1,1,0,1,1,496,0,0.19,0,10,0.02,19.2,93
1471,10.03.2024,05:29:48,1,1,0,0,0,484,0,0.17,0,10,0.02,19.2,93
1472,10.03.2024,05:30:03,1,1,0,1,1,475,0,0.14,0,10,0.02,19.5,92
1473,10.03.2024,05:30:18,1,1,0,1,1,485,0,0.18,0,10,0.02,19.5,91
1474,10.03.2024,05:30:33,1,1,0,1,1,484,0,0.19,0,1.46,0.02,19.4,92
1475,10.03.2024,05:30:48,1,1,1,2,2,481,0,0.19,0,10,0.02,19.1,93
1476,10.03.2024,05:31:03,1,1,1,2,2,480,0,0.16,0,10,0.02,19.3,93
1477,10.03.2024,05:31:18,1,1,0,1,1,475,0,0.16,0,10,0.02,19.5,92
1478,10.03.2024,05:31:33,1,1,1,2,2,476,0,0.18,0,10,0.02,19.6,92
1479,10.03.2024,05:31:48,1,1,0,1,1,468,0,0.21,0,0.66,0.02,19.6,92
1480,10.03.2024,05:32:04,1,1,0,1,1,477,0,0.18,0,10,0.02,19.5,92
1481,10.03.2024,05:32:19,1,1,0,1,1,491,0,0.16,0,10,0.02,19.4,92
1482,10.03.2024,05:32:34,1,1,0,1,1,482,0,0.1,0,10,0.02,19,92
1483,10.03.2024,05:32:49,1,1,0,0,0,479,0,0.02,0,10,0.02,19.2,92
1484,10.03.2024,05:33:04,1,1,0,1,1,470,0,0.19,0,10,0.02,18.7,93
1485,10.03.2024,05:33:19,1,1,0,1,1,477,0,0.2,0,10,0.02,18.5,95
1486,10.03.2024,05:33:34,1,1,0,0,0,481,0,0.24,0,10,0.02,18.4,95
1487,10.03.2024,05:33:49,1,1,0,1,1,477,0,0.22,0,10,0.02,19,94
1488,10.03.2024,05:34:04,1,1,0,1,1,473,0,0.28,0,10,0.02,18.4,94
1489,10.03.2024,05:34:19,1,1,0,1,1,479,0,0.25,0,10,0.02,17.9,96
1490,10.03.2024,05:34:34,1,1,0,0,0,470,0,0.2,0,10,0.02,18,96
1491,10.03.2024,05:34:49,1,1,0,0,0,473,0,0.24,0,10,0.02,18,96
1492,10.03.2024,05:35:04,1,1,0,0,0,477,0,0.3,0,1,0.02,18.2,96
1493,10.03.2024,05:35:19,1,1,0,1,1,477,0,0.3,0,0.88,0.02,18.4,96
1494,10.03.2024,05:35:34,1,1,0,1,1,478,0,0.28,0,0.55,0.02,18.6,95
1495,10.03.2024,05:35:49,1,1,0,0,0,485,0,0.27,0,0.61,0.02,19,94
1496,10.03.2024,05:36:04,1,1,0,1,1,492,0,0.25,0,10,0.02,19.2,93
1497,10.03.2024,05:36:19,1,1,0,1,1,485,0,0.19,0,10,0.02,19.1,92
1498,10.03.2024,05:36:34,1,1,0,1,1,490,0,0.17,0,10,0.02,19,93
1499,10.03.2024,05:36:49,1,1,1,2,2,472,0,0.2,0,10,0.02,19.2,93
1500,10.03.2024,05:37:04,1,1,0,1,1,476,0,0.18,0,10,0.02,19,93
1501,10.03.2024,05:37:19,1,1,0,1,1,477,0,0.23,0,10,0.02,19.3,93
1502,10.03.2024,05:37:34,1,1,0,1,1,481,0,0.19,0,10,0.02,19.1,93
1503,10.03.2024,05:37:49,1,1,0,1,1,476,0,0.16,0,0.69,0.02,18.9,93
1504,10.03.2024,05:38:04,1,1,1,2,2,473,0,0.17,0,0.83,0.02,18.7,95
1505,10.03.2024,05:38:19,1,1,1,2,2,482,0,0.19,0,0.79,0.02,18.6,95
1506,10.03.2024,05:38:34,1,1,0,1,1,475,0,0.16,0,0.8,0.02,18.8,95
1507,10.03.2024,05:38:49,1,1,0,1,1,477,0,0.15,0,0.87,0.02,19.1,94
1508,10.03.2024,05:39:04,1,1,0,1,1,481,0,0.2,0,0.83,0.02,19.2,93
1509,10.03.2024,05:39:19,1,1,0,1,1,484,0,0.15,0,10,0.02,18.5,95
1510,10.03.2024,05:39:34,1,1,0,1,1,486,0,0.12,0,3.9,0.02,18.2,96
1511,10.03.2024,05:39:49,1,1,1,2,2,489,0,0.16,0,0.94,0.02,18.4,96
1512,10.03.2024,05:40:04,1,1,1,2,2,488,0,0.19,0,1.1,0.02,18.6,96
1513,10.03.2024,05:40:19,1,1,0,1,1,479,0,0.2,0,9.1,0.02,18.7,95
1514,10.03.2024,05:40:34,1,1,0,1,1,485,0,0.18,0,0.72,0.02,18.8,95
1515,10.03.2024,05:40:49,1,1,0,1,1,484,0,0.17,0,0.72,0.02,18.8,95
1516,10.03.2024,05:41:04,1,1,0,1,1,479,0,0.19,0,0.46,0.02,19,94
1517,10.03.2024,05:41:19,1,1,1,2,2,475,0,0.18,0,0.33,0.02,19.1,94
1518,10.03.2024,05:41:34,1,1,1,2,2,479,0,0.16,0,0.07,0.02,19.2,94
1519,10.03.2024,05:41:49,1,1,1,2,2,477,0,0.18,0,0.01,0.02,19.5,93
1520,10.03.2024,05:42:04,1,1,0,1,1,479,0,0.18,0,0.01,0.02,19.7,92
1521,10.03.2024,05:42:19,1,1,0,1,1,474,0,0.14,0,0.01,0.02,19.6,92
1522,10.03.2024,05:42:34,1,1,0,0,0,475,0,0.08,0,0.02,0.02,19.7,92
1523,10.03.2024,05:42:49,1,1,0,0,0,473,0,0.06,0,0.01,0.02,19.4,92
1524,10.03.2024,05:43:05,1,1,0,0,0,470,0,0.02,0,0.01,0.02,19.5,92
1525,10.03.2024,05:43:20,1,1,0,1,1,475,0,0.02,0,0.01,0.02,19.8,91
1526,10.03.2024,05:43:35,1,1,0,1,1,471,0,0.04,0,0.64,0.02,19.9,91
1527,10.03.2024,05:43:50,1,1,0,1,1,472,0,0.09,0,10,0.02,19.8,91
1528,10.03.2024,05:44:05,1,1,0,1,1,471,0,0.11,0,0.53,0.02,19.7,92
1529,10.03.2024,05:44:20,1,1,0,1,1,481,0,0.12,0,0.56,0.02,19.8,91
1530,10.03.2024,05:44:35,1,1,1,2,2,486,0,0.14,0,10,0.02,19.4,91
1531,10.03.2024,05:44:50,1,1,1,2,2,477,0,0.04,0,10,0.02,19.2,92
1532,10.03.2024,05:45:05,1,1,1,2,2,482,0,0.08,0,10,0.02,19.1,92
1533,10.03.2024,05:45:20,1,1,0,1,1,486,0,0.08,0,10,0.02,18.8,94
1534,10.03.2024,05:45:35,1,1,0,1,1,479,0,0.09,0,10,0.02,18.9,94
1535,10.03.2024,05:45:50,1,1,0,1,1,480,0,0.12,0,10,0.02,19.1,93
1536,10.03.2024,05:46:05,1,1,0,1,1,484,0,0.15,0,9.7,0.02,19.3,93
1537,10.03.2024,05:46:20,1,1,0,0,0,484,0,0.23,0,1.9,0.02,19.6,92
1538,10.03.2024,05:46:35,1,1,0,0,0,477,0,0.2,0,0.89,0.02,19.6,91
1539,10.03.2024,05:46:50,1,1,0,0,0,473,0,0.16,0,0.97,0.02,19.4,92
1540,10.03.2024,05:47:05,1,1,0,1,1,483,0,0.15,0,0.97,0.02,19,93
1541,10.03.2024,05:47:20,1,1,0,1,1,478,0,0.16,0,0.86,0.02,18.8,94
1542,10.03.2024,05:47:35,1,1,0,1,1,476,0,0.16,0,0.61,0.02,18.9,94
1543,10.03.2024,05:47:50,1,1,1,2,2,474,0,0.14,0,0.92,0.02,19.3,93
1544,10.03.2024,05:48:05,1,1,1,2,2,481,0,0.17,0,5.2,0.02,19.5,92
1545,10.03.2024,05:48:20,1,1,1,2,2,479,0,0.2,0,0.92,0.02,19.5,92
1546,10.03.2024,05:48:35,1,1,1,2,2,483,0,0.2,0,0.13,0.02,19.3,93
1547,10.03.2024,05:48:50,1,1,1,3,3,477,0,0.16,0,0.11,0.02,19.2,93
1548,10.03.2024,05:49:05,1,1,2,4,4,475,0,0.15,0,0.01,0.02,19.2,93
1549,10.03.2024,05:49:20,1,1,2,4,4,485,0,0.14,0,0.19,0.02,19.2,94
1550,10.03.2024,05:49:35,1,1,4,5,5,480,0,0.13,0,0.19,0.02,19.3,93
1551,10.03.2024,05:49:50,1,1,5,7,7,477,0,0.11,0,0.21,0.02,19.4,93
1552,10.03.2024,05:50:05,1,1,5,7,7,473,0,0.1,0,0.11,0.02,19.5,92
1553,10.03.2024,05:50:20,1,1,5,7,7,477,0,0.11,0,0.01,0.02,19.6,92
1554,10.03.2024,05:50:35,1,1,5,7,7,477,0,0.13,0,0.01,0.02,19.7,92
1555,10.03.2024,05:50:50,1,1,4,6,6,474,0,0.16,0,0.01,0.02,19.8,92
1556,10.03.2024,05:51:05,1,1,4,5,5,473,0,0.11,0,0.01,0.02,19.9,91
1557,10.03.2024,05:51:20,1,1,5,7,7,479,0,0.09,0,0.31,0.02,20.1,91
1558,10.03.2024,05:51:35,1,1,5,8,8,479,0,0.13,0,0.01,0.02,19.9,91
1559,10.03.2024,05:51:50,1,1,7,9,9,479,0,0.08,0,0.01,0.02,19.6,92
1560,10.03.2024,05:52:05,1,1,8,11,12,479,0,0.08,0,0.19,0.02,19.7,92
1561,10.03.2024,05:52:20,1,1,8,11,12,477,0,0.11,0,0.89,0.02,19.7,91
1562,10.03.2024,05:52:35,1,1,7,9,9,482,0,0.08,0,5.5,0.02,19.6,92
1563,10.03.2024,05:52:50,1,1,7,9,9,491,0,0.07,0,10,0.02,19.4,92
1564,10.03.2024,05:53:05,1,1,5,8,8,484,0,0.02,0,10,0.02,19.6,92
1565,10.03.2024,05:53:20,1,1,5,7,7,491,0,0.06,0,10,0.02,19.5,91
1566,10.03.2024,05:53:35,1,1,5,7,7,475,0,0.13,0,0.72,0.02,19.2,93
1567,10.03.2024,05:53:50,1,1,4,5,5,484,0,0.14,0,6.8,0.02,19.2,93
1568,10.03.2024,05:54:06,1,1,4,5,5,483,0,0.21,0,1.6,0.02,19.3,93
1569,10.03.2024,05:54:21,1,1,4,5,5,478,0,0.19,0,10,0.02,19.4,92
1570,10.03.2024,05:54:36,1,1,4,5,5,479,0,0.11,0,10,0.02,19.3,92
1571,10.03.2024,05:54:51,1,1,1,2,2,477,0,0.14,0,10,0.02,19.5,92
1572,10.03.2024,05:55:06,1,1,1,2,2,483,0,0.14,0,10,0.02,19.6,91
1573,10.03.2024,05:55:21,1,1,0,1,1,489,0,0.16,0,0.99,0.02,19.6,91
1574,10.03.2024,05:55:36,1,1,0,1,1,487,0,0.13,0,10,0.02,19.6,90
1575,10.03.2024,05:55:51,1,1,0,1,1,479,0,0.14,0,10,0.02,19.5,91
1576,10.03.2024,05:56:06,1,1,0,1,1,487,0,0.1,0,4.86,0.02,19.3,91
1577,10.03.2024,05:56:21,1,1,0,1,1,478,0,0.13,0,10,0.02,19.2,91
1578,10.03.2024,05:56:36,1,1,0,1,1,484,0,0.1,0,10,0.02,19.1,91
1579,10.03.2024,05:56:51,1,1,0,1,1,475,0,0.13,0,10,0.02,19,91
1580,10.03.2024,05:57:06,1,1,0,1,1,479,0,0.2,0,10,0.02,19.1,92
1581,10.03.2024,05:57:21,1,1,0,1,1,481,0,0.19,0,10,0.02,19.5,91
1582,10.03.2024,05:57:36,1,1,0,1,1,483,0,0.19,0,10,0.02,19.7,91
1583,10.03.2024,05:57:51,1,1,1,2,2,488,0,0.23,0,10,0.02,19,92
1584,10.03.2024,05:58:06,1,1,1,2,2,489,0,0.27,0,10,0.02,19.2,92
1585,10.03.2024,05:58:21,1,1,1,2,2,493,0,0.28,0,10,0.02,19.1,92
1586,10.03.2024,05:58:36,1,1,1,2,2,478,0,0.26,0,10,0.02,19,92
1587,10.03.2024,05:58:51,1,1,1,2,2,482,0,0.22,0,10,0.02,19.3,92
1588,10.03.2024,05:59:06,1,1,0,1,1,472,0,0.16,0,0.86,0.02,19.3,91
1589,10.03.2024,05:59:21,1,1,0,0,0,475,0,0.14,0,10,0.02,19,91
1590,10.03.2024,05:59:36,1,1,0,1,1,484,0,0.09,0,10,0.02,19,92
1591,10.03.2024,05:59:51,1,1,0,1,1,482,0,0.16,0,10,0.02,19,92
1592,10.03.2024,06:00:06,1,1,1,2,2,476,0,0.28,0,10,0.02,19.2,92
1593,10.03.2024,06:00:21,1,1,1,2,2,475,0,0.26,0,2.86,0.02,18.9,92
1594,10.03.2024,06:00:36,1,1,1,2,2,466,0,0.22,0,10,0.02,18.3,94
1595,10.03.2024,06:00:51,1,1,1,2,2,468,0,0.2,0,10,0.02,18,95
1596,10.03.2024,06:01:06,1,1,1,2,2,473,0,0.22,0,10,0.02,18.6,94
1597,10.03.2024,06:01:21,1,1,1,2,2,468,0,0.28,0,10,0.02,18.7,94
1598,10.03.2024,06:01:36,1,1,1,2,2,467,0,0.29,0,10,0.02,18.5,94
1599,10.03.2024,06:01:51,1,1,1,2,2,464,0,0.29,0,10,0.02,18.7,94
1600,10.03.2024,06:02:06,1,1,0,1,1,468,0,0.28,0,10,0.02,18.8,93
1601,10.03.2024,06:02:21,1,1,1,2,2,473,0,0.24,0,10,0.02,19,93
1602,10.03.2024,06:02:36,1,1,1,2,2,463,0,0.25,0,10,0.02,19,93
1603,10.03.2024,06:02:51,1,1,1,2,2,480,0,0.2,0,8.36,0.02,19,93
1604,10.03.2024,06:03:06,1,1,0,1,1,475,0,0.21,0,2.76,0.02,19,93
1605,10.03.2024,06:03:21,1,1,0,1,1,476,0,0.21,0,10,0.02,19.1,92
1606,10.03.2024,06:03:36,1,1,0,1,1,471,0,0.2,0,10,0.02,18.8,93
1607,10.03.2024,06:03:51,1,1,1,2,2,473,0,0.21,0,10,0.02,19.1,93
1608,10.03.2024,06:04:06,1,1,1,2,2,472,0,0.2,0,10,0.02,19.3,92
1609,10.03.2024,06:04:21,1,1,0,1,1,471,0,0.19,0,10,0.02,19.4,91
1610,10.03.2024,06:04:36,1,1,1,2,2,470,0,0.22,0,10,0.02,18.8,93
1611,10.03.2024,06:04:51,1,1,0,1,1,474,0,0.2,0,10,0.02,18.6,94
1612,10.03.2024,06:05:07,1,1,1,2,2,472,0,0.2,0,10,0.02,18.5,94
1613,10.03.2024,06:05:22,1,1,1,2,2,468,0,0.18,0,10,0.02,18.2,95
1614,10.03.2024,06:05:37,1,1,1,2,2,474,0,0.14,0,10,0.02,18.1,95
1615,10.03.2024,06:05:52,1,1,1,2,2,481,0,0.16,0,10,0.02,18.4,96
1616,10.03.2024,06:06:07,1,1,1,2,2,477,0,0.17,0,10,0.02,18.3,94
1617,10.03.2024,06:06:22,1,1,1,2,2,478,0,0.16,0,3.66,0.02,18.5,94
1618,10.03.2024,06:06:37,1,1,1,2,2,481,0,0.22,0,10,0.02,18.3,95
1619,10.03.2024,06:06:52,1,1,1,2,2,487,0,0.23,0,10,0.02,18.7,94
1620,10.03.2024,06:07:07,1,1,1,2,2,474,0,0.23,0,10,0.02,18.6,94
1621,10.03.2024,06:07:22,1,1,1,2,2,479,0,0.23,0,10,0.02,18.9,93
1622,10.03.2024,06:07:37,1,1,1,2,2,479,0,0.26,0,10,0.02,19.1,93
1623,10.03.2024,06:07:52,1,1,1,2,2,474,0,0.2,0,10,0.02,19.1,93
1624,10.03.2024,06:08:07,1,1,1,2,2,469,0,0.14,0,10,0.02,18.7,94
1625,10.03.2024,06:08:22,1,1,1,2,2,461,0,0.16,0,10,0.02,18.9,93
1626,10.03.2024,06:08:37,1,1,1,2,2,474,0,0.19,0,10,0.02,18.8,94
1627,10.03.2024,06:08:52,1,1,1,2,2,477,0,0.19,0,10,0.02,18.9,93
1628,10.03.2024,06:09:07,1,1,0,1,1,473,0,0.16,0,10,0.02,18.9,93
1629,10.03.2024,06:09:22,1,1,1,2,2,481,0,0.16,0,8.3,0.02,18.9,93
1630,10.03.2024,06:09:37,1,1,1,2,2,479,0,0.17,0,0.9,0.02,19.1,93
1631,10.03.2024,06:09:52,1,1,1,2,2,486,0,0.18,0,6.7,0.02,19.3,92
1632,10.03.2024,06:10:07,1,1,2,4,4,488,0,0.2,0,7.9,0.02,19.2,93
1633,10.03.2024,06:10:22,1,1,2,4,4,482,0,0.22,0,10,0.02,19.3,93
1634,10.03.2024,06:10:37,1,1,4,5,5,473,0,0.18,0,0.56,0.02,19.1,92
1635,10.03.2024,06:10:52,1,1,4,5,5,470,0,0.1,0,0.88,0.02,18.9,93
1636,10.03.2024,06:11:07,1,1,4,5,5,470,0,0.1,0,0.81,0.02,19,93
1637,10.03.2024,06:11:22,1,1,4,5,5,474,0,0.1,0,9.4,0.02,19.4,92
1638,10.03.2024,06:11:37,1,1,3,4,4,479,0,0.14,0,10,0.02,19.2,92
1639,10.03.2024,06:11:52,1,1,4,5,5,475,0,0.13,0,10,0.02,19.4,92
1640,10.03.2024,06:12:07,1,1,4,5,5,489,0,0.1,0,6.66,0.02,19,92
1641,10.03.2024,06:12:22,1,1,2,4,4,482,0,0.09,0,10,0.02,19,93
1642,10.03.2024,06:12:37,1,1,4,5,5,477,0,0.11,0,10,0.02,18.8,93
1643,10.03.2024,06:12:52,1,1,4,5,5,473,0,0.13,0,10,0.02,18.5,94
1644,10.03.2024,06:13:07,1,1,4,5,5,475,0,0.15,0,10,0.02,18.5,95
1645,10.03.2024,06:13:22,1,1,5,7,7,478,0,0.18,0,10,0.02,19,94
1646,10.03.2024,06:13:37,1,1,5,7,7,482,0,0.24,0,10,0.02,19.1,93
1647,10.03.2024,06:13:52,1,1,4,5,5,484,0,0.22,0,9.6,0.02,19.1,93
1648,10.03.2024,06:14:07,1,1,4,5,5,482,0,0.19,0,0.22,0.02,19.3,92
1649,10.03.2024,06:14:22,1,1,4,5,5,481,0,0.19,0,0.26,0.02,19.2,93
1650,10.03.2024,06:14:37,1,1,4,5,5,479,0,0.19,0,0.1,0.02,19.1,93
1651,10.03.2024,06:14:52,1,1,4,5,5,478,0,0.18,0,0.14,0.02,19.3,93
1652,10.03.2024,06:15:07,1,1,4,5,5,481,0,0.13,0,0.72,0.02,19.5,92
1653,10.03.2024,06:15:22,1,1,5,7,7,479,0,0.15,0,0.71,0.02,19.7,92
1654,10.03.2024,06:15:37,1,1,4,5,5,480,0,0.21,0,0.01,0.02,19.7,91
1655,10.03.2024,06:15:52,1,1,4,5,5,484,0,0.16,0,0.01,0.02,19.7,91
1656,10.03.2024,06:16:08,1,1,4,6,6,475,0,0.09,0,0.27,0.02,19.6,91
1657,10.03.2024,06:16:23,1,1,4,6,6,484,0,0.06,0,0.29,0.02,19.5,92
1658,10.03.2024,06:16:38,1,1,5,7,7,482,0,0.13,0,0.01,0.02,19.6,92
1659,10.03.2024,06:16:53,1,1,5,7,7,483,0,0.13,0,0.59,0.02,19.6,92
1660,10.03.2024,06:17:08,1,1,4,6,6,478,0,0.11,0,0.35,0.02,19.3,92
1661,10.03.2024,06:17:23,1,1,4,5,5,486,0,0.08,0,0.92,0.02,19.1,93
1662,10.03.2024,06:17:38,1,1,2,4,4,488,0,0.05,0,0.68,0.02,18.5,95
1663,10.03.2024,06:17:53,1,1,2,4,4,491,0,0.02,0,0.97,0.02,18.2,96
1664,10.03.2024,08:54:31,1,1,0,0,0,0,0,0,0,0,0,0,0
1665,10.03.2024,08:54:46,1,1,3,4,4,469,0,0.14,0,0.26,0.02,18.9,92
1666,10.03.2024,08:55:01,1,1,4,5,5,473,0,0.13,0,0.7,0.02,19.1,92
1667,10.03.2024,08:55:16,1,1,4,6,6,475,0,0.07,0,0.93,0.02,19.2,91
1668,10.03.2024,08:55:31,1,1,4,5,6,467,0,0.04,0,10,0.02,19,91
1669,10.03.2024,08:55:46,1,1,4,5,5,468,0,0.07,0,10,0.02,19,92
1670,10.03.2024,08:56:01,1,1,2,4,4,473,0,0.06,0,10,0.02,18.7,92
1671,10.03.2024,08:56:16,1,1,2,4,4,475,0,0.02,0,0.99,0.02,18.9,93
1672,10.03.2024,08:56:31,1,1,3,4,4,476,0,0.11,0,0.27,0.02,19.4,92
1673,10.03.2024,08:56:46,1,1,2,4,4,475,0,0.14,0,0.4,0.02,19.3,90
1674,10.03.2024,08:57:01,1,1,2,4,4,476,0,0.09,0,0.56,0.02,19.2,92
1675,10.03.2024,08:57:16,1,1,2,4,4,487,0,0.02,0,10,0.02,19.3,91
1676,10.03.2024,08:57:31,1,1,2,4,4,480,0,0.02,0,10,0.02,19.6,90
1677,10.03.2024,08:57:46,1,1,2,4,4,477,0,0.06,0,0.95,0.02,19.3,91
1678,10.03.2024,08:58:01,1,1,4,5,5,471,0,0.1,0,10,0.02,19.6,90
1679,10.03.2024,08:58:16,1,1,4,5,5,469,0,0.08,0,10,0.02,19.3,90
1680,10.03.2024,08:58:31,1,1,4,5,5,468,0,0.1,0,10,0.02,19.1,91
1681,10.03.2024,08:58:46,1,1,4,5,5,472,0,0.1,0,10,0.02,18.7,93
1682,10.03.2024,08:59:01,1,1,4,5,5,477,0,0.15,0,10,0.02,19.2,92
1683,10.03.2024,08:59:16,1,1,4,5,5,477,0,0.15,0,3.9,0.02,19.4,91
1684,10.03.2024,08:59:31,1,1,2,4,4,475,0,0.13,0,2.1,0.02,19.9,90
1685,10.03.2024,08:59:46,1,1,3,4,4,472,0,0.08,0,10,0.02,20.2,89
1686,10.03.2024,09:00:01,1,1,4,5,5,470,0,0.16,0,4.4,0.02,19.5,89
1687,10.03.2024,09:00:17,1,1,4,5,5,473,0,0.14,0,9.1,0.02,19.8,90
1688,10.03.2024,09:00:32,1,1,4,5,5,475,0,0.13,0,0.9,0.02,19.6,91
1689,10.03.2024,09:00:47,1,1,4,5,5,468,0,0.11,0,0.62,0.02,19.7,90
1690,10.03.2024,09:01:02,1,1,4,5,5,470,0,0.1,0,0.46,0.02,19.7,90
1691,10.03.2024,09:01:17,1,1,4,5,5,472,0,0.04,0,0.91,0.02,20.1,89
1692,10.03.2024,09:01:32,1,1,5,7,7,471,0,0.05,0,0.93,0.02,19.3,89
1693,10.03.2024,09:01:47,1,1,5,7,7,474,0,0.02,0,2.9,0.02,19.5,91
1694,10.03.2024,09:02:02,1,1,4,5,5,472,0,0.07,0,0.82,0.02,19.5,90
1695,10.03.2024,09:02:17,1,1,5,7,7,466,0,0.09,0,9.1,0.02,19.6,90
1696,10.03.2024,09:02:32,1,1,5,7,7,472,0,0.05,0,10,0.02,20,89
1697,10.03.2024,09:02:47,1,1,4,5,5,466,0,0.1,0,0.73,0.02,19.2,90
1698,10.03.2024,09:03:02,1,1,4,5,5,468,0,0.13,0,0.89,0.02,19.6,90
1699,10.03.2024,09:03:17,1,1,4,5,5,457,0,0.09,0,10,0.02,20,89
1700,10.03.2024,09:03:32,1,1,4,5,5,470,0,0.07,0,7.7,0.02,20.3,88
1701,10.03.2024,09:03:47,1,1,4,5,5,470,0,0.11,0,0.53,0.02,20.3,88
1702,10.03.2024,09:04:02,1,1,4,5,5,472,0,0.05,0,10,0.02,20.3,87
1703,10.03.2024,09:04:17,1,1,4,6,6,479,0,0.06,0,10,0.02,19.8,89
1704,10.03.2024,09:04:32,1,1,5,7,7,475,0,0.14,0,10,0.02,19.9,89
1705,10.03.2024,09:04:47,1,1,5,7,7,463,0,0.19,0,7.2,0.02,19.2,90
1706,10.03.2024,09:05:02,1,1,5,8,8,473,0,0.18,0,9.6,0.02,19.3,91
1707,10.03.2024,09:05:17,1,1,5,8,8,463,0,0.14,0,10,0.02,19.9,90
1708,10.03.2024,09:05:32,1,1,5,8,8,475,0,0.09,0,10,0.02,20.2,88
1709,10.03.2024,09:05:47,1,1,5,8,8,472,0,0.08,0,5.3,0.02,20.5,87
1710,10.03.2024,09:06:02,1,1,7,9,9,466,0,0.12,0,10,0.02,20.6,87
1711,10.03.2024,09:06:17,1,1,7,9,9,471,0,0.08,0,10,0.02,20.7,87
1712,10.03.2024,09:06:32,1,1,7,9,9,464,0,0.1,0,0.46,0.02,20.8,86
1713,10.03.2024,09:06:47,1,1,7,10,10,470,0,0.11,0,0.45,0.02,20.7,86
1714,10.03.2024,09:07:02,1,1,7,9,9,466,0,0.14,0,0.45,0.02,20.1,88
1715,10.03.2024,09:07:17,1,1,7,9,9,466,0,0.12,0,0.62,0.02,19.7,88
1716,10.03.2024,09:07:32,1,1,7,9,9,471,0,0.09,0,0.58,0.02,19.9,89
1717,10.03.2024,09:07:47,1,1,7,9,9,482,0,0.09,0,0.83,0.02,20.4,88
1718,10.03.2024,09:08:02,1,1,7,9,9,476,0,0.05,0,0.8,0.02,20.6,87
1719,10.03.2024,09:08:17,1,1,7,9,9,477,0,0.06,0,0.86,0.02,20.8,86
1720,10.03.2024,09:08:32,1,1,8,11,12,481,0,0.14,0,0.01,0.02,20.5,86
1721,10.03.2024,09:08:47,1,1,8,11,12,474,0,0.13,0,0.15,0.02,20.5,87
1722,10.03.2024,09:09:02,1,1,7,10,10,472,0,0.07,0,0.33,0.02,19.9,88
1723,10.03.2024,09:09:17,1,1,7,9,9,468,0,0.03,0,0.86,0.02,20.2,89
1724,10.03.2024,09:09:32,1,1,5,8,8,474,0,0.02,0,10,0.02,20,88
1725,10.03.2024,09:09:47,1,1,6,8,8,471,0,0.05,0,0.93,0.02,20.1,87
1726,10.03.2024,09:10:02,1,1,7,9,9,466,0,0.08,0,0.6,0.02,20.1,88
1727,10.03.2024,09:10:17,1,1,8,11,12,467,0,0.13,0,0.61,0.02,20.4,88
1728,10.03.2024,09:10:32,1,1,7,9,9,469,0,0.03,0,9.8,0.02,20.5,87
1729,10.03.2024,09:10:48,1,1,7,9,9,463,0,0.06,0,5.1,0.02,19.6,88
1730,10.03.2024,09:11:03,1,1,7,9,9,463,0,0.03,0,2.5,0.02,18.9,90
1731,10.03.2024,09:11:18,1,1,5,8,8,463,0,0.02,0,10,0.02,19,91
1732,10.03.2024,09:11:33,1,1,5,7,7,466,0,0.02,0,10,0.02,18.5,91
1733,10.03.2024,09:11:48,1,1,5,7,7,477,0,0.02,0,10,0.02,18.9,91
1734,10.03.2024,09:12:03,1,1,4,5,5,472,0,0.13,0,10,0.02,18.5,91
1735,10.03.2024,09:12:18,1,1,4,5,5,467,0,0.19,0,10,0.02,19.2,91
1736,10.03.2024,09:12:33,1,1,3,4,4,474,0,0.2,0,10,0.02,19.5,89
1737,10.03.2024,09:12:48,1,1,3,4,4,472,0,0.24,0,10,0.02,19.4,89
1738,10.03.2024,09:13:03,1,1,4,5,5,489,0,0.21,0,10,0.02,18.9,90
1739,10.03.2024,09:13:18,1,1,4,5,5,481,0,0.12,0,10,0.02,18.6,90
1740,10.03.2024,09:13:33,1,1,5,7,7,477,0,0.11,0,10,0.02,19,91
1741,10.03.2024,09:13:48,1,1,5,7,7,479,0,0.18,0,10,0.02,19.6,89
1742,10.03.2024,09:14:03,1,1,4,5,5,468,0,0.17,0,10,0.02,19.4,88
1743,10.03.2024,09:14:18,1,1,4,5,5,474,0,0.17,0,10,0.02,19.3,90
1744,10.03.2024,09:14:33,1,1,3,4,4,478,0,0.21,0,10,0.02,19.7,89
1745,10.03.2024,09:14:48,1,1,2,4,4,476,0,0.25,0,0.97,0.02,20.1,87
1746,10.03.2024,09:15:03,1,1,2,4,4,471,0,0.2,0,3,0.02,20.2,87
1747,10.03.2024,09:15:18,1,1,1,2,2,473,0,0.04,0,10,0.02,20.4,86
1748,10.03.2024,09:15:33,1,1,1,2,2,476,0,0.02,0,7.06,0.02,19.7,86
1749,10.03.2024,09:15:48,1,1,1,2,2,467,0,0.02,0,10,0.02,19.4,88
1750,10.03.2024,09:16:03,1,1,1,2,2,482,0,0.03,0,10,0.02,19.6,88
