id,Date,Complete_Hour,latitude,longitude,PM1,PM2.5,PM10,CO2,TVOC,O3,CO,NO2,CH2O,temperature,humidity
1462,10.03.2024,05:27:33,1,1,1,74,2,486,383,0.61,52.7,0.28,0.02,19.4,93
1463,10.03.2024,05:27:48,1,1,0,76,1,482,447,0.62,53.2,0.61,0.02,19.8,92
1464,10.03.2024,05:28:03,1,1,0,76,0,482,278,0.62,53.7,0.86,0.02,19.8,91
1465,10.03.2024,05:28:18,1,1,0,76,0,475,273,0.62,54.1,0.69,0.02,19.6,92
1466,10.03.2024,05:28:33,1,1,0,76,0,475,376,0.62,54.6,5.3,0.02,19.5,92
1467,10.03.2024,05:28:48,1,1,0,60,0,469,433,0.62,44.9,10,0.02,19.4,92
1468,10.03.2024,05:29:03,1,1,0,68,0,469,413,0.62,43.2,7.9,0.02,18.9,94
1469,10.03.2024,05:29:18,1,1,0,69,0,463,500,0.62,40.9,2.4,0.02,19.1,94
1470,10.03.2024,05:29:33,1,1,0,74,1,463,331,0.62,36,10,0.02,19.2,93
1471,10.03.2024,05:29:48,1,1,0,76,0,458,348,0.62,33,10,0.02,19.2,93
1472,10.03.2024,05:30:03,1,1,0,76,1,458,355,0.62,22,10,0.02,19.5,92
1473,10.03.2024,05:30:18,1,1,0,69,1,447,367,0.62,9.1,10,0.02,19.5,91
1474,10.03.2024,05:30:33,1,1,0,69,1,442,450,0.62,9.8,1.46,0.02,19.4,92
1475,10.03.2024,05:30:48,1,1,1,74,2,382,338,0.62,10.5,10,0.02,19.1,93
1476,10.03.2024,05:31:03,1,1,1,76,2,384,444,0.62,11.2,10,0.02,19.3,93
1477,10.03.2024,05:31:18,1,1,0,76,1,385,300,0.62,11.9,10,0.02,19.5,92
1478,10.03.2024,05:31:33,1,1,1,76,2,386,277,0.62,12.7,10,0.02,19.6,92
1479,10.03.2024,05:31:48,1,1,0,76,1,391,374,0.62,13.4,0.66,0.02,19.6,92
1480,10.03.2024,05:32:04,1,1,0,60,1,392,405,0.62,14.2,10,0.02,19.5,92
1481,10.03.2024,05:32:19,1,1,0,68,1,400,443,0.62,15,10,0.02,19.4,92
1482,10.03.2024,05:32:34,1,1,0,69,1,405,489,0.62,15.8,10,0.02,19,92
1483,10.03.2024,05:32:49,1,1,0,64,0,408,340,0.62,16.7,10,0.02,19.2,92
1484,10.03.2024,05:33:04,1,1,0,76,1,410,405,0.62,17.5,10,0.02,18.7,93
1485,10.03.2024,05:33:19,1,1,0,74,1,411,359,0.62,18.4,10,0.02,18.5,95
1486,10.03.2024,05:33:34,1,1,0,76,0,417,300,0.63,19.3,10,0.02,18.4,95
1487,10.03.2024,05:33:49,1,1,0,76,1,421,468,0.63,20.2,10,0.02,19,94
1488,10.03.2024,05:34:04,1,1,0,69,1,424,507,0.63,21.1,10,0.02,18.4,94
1489,10.03.2024,05:34:19,1,1,0,68,1,434,561,0.63,22.1,10,0.02,17.9,96
1490,10.03.2024,05:34:34,1,1,0,47,0,428,276,0.63,23,10,0.02,18,96
1491,10.03.2024,05:34:49,1,1,0,45,0,428,524,0.63,24,10,0.02,18,96
1492,10.03.2024,05:35:04,1,1,0,47,0,418,341,0.63,25,1,0.02,18.2,96
1493,10.03.2024,05:35:19,1,1,0,48,1,418,317,0.63,26,0.88,0.02,18.4,96
1494,10.03.2024,05:35:34,1,1,0,42,1,409,357,0.63,27,0.55,0.02,18.6,95
1495,10.03.2024,05:35:49,1,1,0,45,0,409,397,0.63,28.1,0.61,0.02,19,94
1496,10.03.2024,05:36:04,1,1,0,47,1,413,538,0.63,29.1,10,0.02,19.2,93
1497,10.03.2024,05:36:19,1,1,0,48,1,413,535,0.63,30.2,10,0.02,19.1,92
1498,10.03.2024,05:36:34,1,1,0,49,1,416,560,0.63,31.3,10,0.02,19,93
1499,10.03.2024,05:36:49,1,1,1,53,2,419,526,0.63,32.4,10,0.02,19.2,93
1500,10.03.2024,05:37:04,1,1,0,54,1,415,269,0.63,33.6,10,0.02,19,93
1501,10.03.2024,05:37:19,1,1,0,57,1,413,347,0.63,34.8,10,0.02,19.3,93
1502,10.03.2024,05:37:34,1,1,0,59,1,411,410,0.63,36,10,0.02,19.1,93
1503,10.03.2024,05:37:49,1,1,0,60,1,411,418,0.63,36,0.69,0.02,18.9,93
1504,10.03.2024,05:38:04,1,1,1,68,2,406,533,0.63,36,0.83,0.02,18.7,95
1505,10.03.2024,05:38:19,1,1,1,69,2,403,416,0.63,39.7,0.79,0.02,18.6,95
1506,10.03.2024,05:38:34,1,1,0,72,1,403,326,0.63,40.9,0.8,0.02,18.8,95
1507,10.03.2024,05:38:49,1,1,0,74,1,403,485,0.63,42.2,0.87,0.02,19.1,94
1508,10.03.2024,05:39:04,1,1,0,76,1,398,396,0.63,43.5,0.83,0.02,19.2,93
1509,10.03.2024,05:39:19,1,1,0,76,1,398,338,0.64,44.8,10,0.02,18.5,95
1510,10.03.2024,05:39:34,1,1,0,69,1,402,483,0.64,46.2,3.9,0.02,18.2,96
1511,10.03.2024,05:39:49,1,1,1,68,2,406,560,0.64,47.6,0.94,0.02,18.4,96
1512,10.03.2024,05:40:04,1,1,1,60,2,413,318,0.64,47.6,1.1,0.02,18.6,96
1513,10.03.2024,05:40:19,1,1,0,68,1,424,491,0.64,47.6,9.1,0.02,18.7,95
1514,10.03.2024,05:40:34,1,1,0,69,1,426,270,0.64,51.9,0.72,0.02,18.8,95
1515,10.03.2024,05:40:49,1,1,0,74,1,426,509,0.64,51.9,0.72,0.02,18.8,95
1516,10.03.2024,05:41:04,1,1,0,76,1,426,469,0.64,51.9,0.46,0.02,19,94
1517,10.03.2024,05:41:19,1,1,1,76,2,418,431,0.57,53.5,0.33,0.02,19.1,94
1518,10.03.2024,05:41:34,1,1,1,76,2,418,529,0.6,51.9,0.07,0.02,19.2,94
1519,10.03.2024,05:41:49,1,1,1,76,2,411,416,0.58,51.9,0.01,0.02,19.5,93
1520,10.03.2024,05:42:04,1,1,0,60,1,407,390,0.6,51.9,0.01,0.02,19.7,92
1521,10.03.2024,05:42:19,1,1,0,68,1,403,564,0.57,44.8,0.01,0.02,19.6,92
1522,10.03.2024,05:42:34,1,1,0,69,0,398,453,0.6,51.9,0.02,0.02,19.7,92
1523,10.03.2024,05:42:49,1,1,0,74,0,398,489,0.58,53.5,0.01,0.02,19.4,92
1524,10.03.2024,05:43:05,1,1,0,76,0,402,348,0.6,44,0.01,0.02,19.5,92
1525,10.03.2024,05:43:20,1,1,0,76,1,406,545,0.62,30.3,0.01,0.02,19.8,91
1526,10.03.2024,05:43:35,1,1,0,69,1,413,349,0.58,40.2,0.64,0.02,19.9,91
1527,10.03.2024,05:43:50,1,1,0,69,1,415,547,0.58,47.6,10,0.02,19.8,91
1528,10.03.2024,05:44:05,1,1,0,74,1,413,463,0.58,45.4,0.53,0.02,19.7,92
1529,10.03.2024,05:44:20,1,1,0,76,1,411,354,0.58,43.2,0.56,0.02,19.8,91
1530,10.03.2024,05:44:35,1,1,1,76,2,406,420,0.6,41,10,0.02,19.4,91
1531,10.03.2024,05:44:50,1,1,1,76,2,403,386,0.57,38.8,10,0.02,19.2,92
1532,10.03.2024,05:45:05,1,1,1,76,2,403,383,0.57,36.6,10,0.02,19.1,92
1533,10.03.2024,05:45:20,1,1,0,60,1,403,387,0.57,36.5,10,0.02,18.8,94
1534,10.03.2024,05:45:35,1,1,0,68,1,398,552,0.57,34.8,10,0.02,18.9,94
1535,10.03.2024,05:45:50,1,1,0,69,1,398,408,0.54,33.1,10,0.02,19.1,93
1536,10.03.2024,05:46:05,1,1,0,64,1,402,362,0.51,27.8,9.7,0.02,19.3,93
1537,10.03.2024,05:46:20,1,1,0,47,0,406,455,0.54,31.3,1.9,0.02,19.6,92
1538,10.03.2024,05:46:35,1,1,0,48,0,413,267,0.54,33,0.89,0.02,19.6,91
1539,10.03.2024,05:46:50,1,1,0,68,0,424,384,0.53,34.7,0.97,0.02,19.4,92
1540,10.03.2024,05:47:05,1,1,0,47,1,426,437,0.53,36.4,0.97,0.02,19,93
1541,10.03.2024,05:47:20,1,1,0,76,1,426,281,0.52,38.1,0.86,0.02,18.8,94
1542,10.03.2024,05:47:35,1,1,0,74,1,426,468,0.52,39.8,0.61,0.02,18.9,94
1543,10.03.2024,05:47:50,1,1,1,76,2,418,351,0.51,41.5,0.92,0.02,19.3,93
1544,10.03.2024,05:48:05,1,1,1,76,2,418,433,0.51,43.2,5.2,0.02,19.5,92
1545,10.03.2024,05:48:20,1,1,1,74,2,411,372,0.51,44.9,0.92,0.02,19.5,92
1546,10.03.2024,05:48:35,1,1,1,76,2,407,360,0.5,46.6,0.13,0.02,19.3,93
1547,10.03.2024,05:48:50,1,1,1,76,3,403,522,0.5,48.3,0.11,0.02,19.2,93
1548,10.03.2024,05:49:05,1,1,2,69,4,398,347,0.49,50,0.01,0.02,19.2,93
1549,10.03.2024,05:49:20,1,1,2,68,4,398,452,0.49,51.7,0.19,0.02,19.2,94
1550,10.03.2024,05:49:35,1,1,4,47,5,402,278,0.48,53.4,0.19,0.02,19.3,93
1551,10.03.2024,05:49:50,1,1,5,60,7,406,485,0.48,55.1,0.21,0.02,19.4,93
1552,10.03.2024,05:50:05,1,1,5,68,7,413,544,0.47,50,0.11,0.02,19.5,92
1553,10.03.2024,05:50:20,1,1,5,69,7,413,553,0.47,51.7,0.01,0.02,19.6,92
1554,10.03.2024,05:50:35,1,1,5,72,7,413,300,0.46,52.5,0.01,0.02,19.7,92
1555,10.03.2024,05:50:50,1,1,4,74,6,413,564,0.46,52.6,0.01,0.02,19.8,92
1556,10.03.2024,05:51:05,1,1,4,76,5,434,558,0.46,52.8,0.01,0.02,19.9,91
1557,10.03.2024,05:51:20,1,1,5,76,7,434,438,0.45,52.9,0.31,0.02,20.1,91
1558,10.03.2024,05:51:35,1,1,5,69,8,428,475,0.45,53.1,0.01,0.02,19.9,91
1559,10.03.2024,05:51:50,1,1,7,68,9,428,506,0.44,52.8,0.01,0.02,19.6,92
1560,10.03.2024,05:52:05,1,1,8,60,12,418,464,0.44,52.8,0.19,0.02,19.7,92
1561,10.03.2024,05:52:20,1,1,8,68,12,418,528,0.43,52.9,0.89,0.02,19.7,91
1562,10.03.2024,05:52:35,1,1,7,69,9,409,294,0.43,52.9,5.5,0.02,19.6,92
1563,10.03.2024,05:52:50,1,1,7,74,9,409,343,0.42,52.9,10,0.02,19.4,92
1564,10.03.2024,05:53:05,1,1,5,76,8,413,450,0.42,53,10,0.02,19.6,92
1565,10.03.2024,05:53:20,1,1,5,76,7,413,275,0.41,53,10,0.02,19.5,91
1566,10.03.2024,05:53:35,1,1,5,76,7,416,376,0.41,53.1,0.72,0.02,19.2,93
1567,10.03.2024,05:53:50,1,1,4,76,5,419,430,0.41,53.1,6.8,0.02,19.2,93
1568,10.03.2024,05:54:06,1,1,4,60,5,415,550,0.4,53.1,1.6,0.02,19.3,93
1569,10.03.2024,05:54:21,1,1,4,68,5,413,330,0.4,53.2,10,0.02,19.4,92
1570,10.03.2024,05:54:36,1,1,4,69,5,411,407,0.39,53.2,10,0.02,19.3,92
1571,10.03.2024,05:54:51,1,1,1,74,2,406,501,0.39,53.2,10,0.02,19.5,92
1572,10.03.2024,05:55:06,1,1,1,76,2,413,268,0.38,50,10,0.02,19.6,91
1573,10.03.2024,05:55:21,1,1,0,76,1,411,353,0.38,51.7,0.99,0.02,19.6,91
1574,10.03.2024,05:55:36,1,1,0,69,1,418,488,0.37,53.4,10,0.02,19.6,90
1575,10.03.2024,05:55:51,1,1,0,69,1,428,269,0.37,55.1,10,0.02,19.5,91
1576,10.03.2024,05:56:06,1,1,0,74,1,434,377,0.36,50,4.86,0.02,19.3,91
1577,10.03.2024,05:56:21,1,1,0,76,1,444,509,0.36,51.7,10,0.02,19.2,91
1578,10.03.2024,05:56:36,1,1,0,76,1,457,348,0.36,52.5,10,0.02,19.1,91
1579,10.03.2024,05:56:51,1,1,0,76,1,486,294,0.35,51.9,10,0.02,19,91
1580,10.03.2024,05:57:06,1,1,0,76,1,486,557,0.35,51.8,10,0.02,19.1,92
1581,10.03.2024,05:57:21,1,1,0,60,1,496,548,0.34,51.7,10,0.02,19.5,91
1582,10.03.2024,05:57:36,1,1,0,68,1,490,308,0.34,51.6,10,0.02,19.7,91
1583,10.03.2024,05:57:51,1,1,1,69,2,494,463,0.33,44.8,10,0.02,19,92
1584,10.03.2024,05:58:06,1,1,1,64,2,491,294,0.33,51.9,10,0.02,19.2,92
1585,10.03.2024,05:58:21,1,1,1,76,2,493,393,0.32,53.5,10,0.02,19.1,92
1586,10.03.2024,05:58:36,1,1,1,69,2,494,437,0.32,44,10,0.02,19,92
1587,10.03.2024,05:58:51,1,1,1,68,2,490,349,0.31,30.3,10,0.02,19.3,92
1588,10.03.2024,05:59:06,1,1,0,47,1,486,328,0.31,40.2,0.86,0.02,19.3,91
1589,10.03.2024,05:59:21,1,1,0,45,0,486,468,0.31,47.6,10,0.02,19,91
1590,10.03.2024,05:59:36,1,1,0,47,1,482,403,0.3,45.4,10,0.02,19,92
1591,10.03.2024,05:59:51,1,1,0,48,1,482,485,0.3,43.2,10,0.02,19,92
1592,10.03.2024,06:00:06,1,1,1,49,2,475,493,0.29,41,10,0.02,19.2,92
1593,10.03.2024,06:00:21,1,1,1,53,2,475,432,0.29,38.8,2.86,0.02,18.9,92
1594,10.03.2024,06:00:36,1,1,1,54,2,469,297,0.28,36.6,10,0.02,18.3,94
1595,10.03.2024,06:00:51,1,1,1,57,2,469,509,0.28,36.5,10,0.02,18,95
1596,10.03.2024,06:01:06,1,1,1,59,2,463,287,0.27,34.8,10,0.02,18.6,94
1597,10.03.2024,06:01:21,1,1,1,60,2,463,491,0.31,33.1,10,0.02,18.7,94
1598,10.03.2024,06:01:36,1,1,1,68,2,458,563,0.17,27.8,10,0.02,18.5,94
1599,10.03.2024,06:01:51,1,1,1,68,2,458,435,0.18,31.3,10,0.02,18.7,94
1600,10.03.2024,06:02:06,1,1,0,60,1,447,516,0.17,33,10,0.02,18.8,93
1601,10.03.2024,06:02:21,1,1,1,68,2,442,417,0.17,34.7,10,0.02,19,93
1602,10.03.2024,06:02:36,1,1,1,69,2,434,519,0.21,36.4,10,0.02,19,93
1603,10.03.2024,06:02:51,1,1,1,74,2,434,498,0.22,38.1,8.36,0.02,19,93
1604,10.03.2024,06:03:06,1,1,0,76,1,428,545,0.21,39.8,2.76,0.02,19,93
1605,10.03.2024,06:03:21,1,1,0,76,1,428,388,0.22,41.5,10,0.02,19.1,92
1606,10.03.2024,06:03:36,1,1,0,76,1,418,307,0.21,43.2,10,0.02,18.8,93
1607,10.03.2024,06:03:51,1,1,1,76,2,418,503,0.22,44.9,10,0.02,19.1,93
1608,10.03.2024,06:04:06,1,1,1,60,2,409,409,0.23,46.6,10,0.02,19.3,92
1609,10.03.2024,06:04:21,1,1,0,68,1,409,302,0.22,48.3,10,0.02,19.4,91
1610,10.03.2024,06:04:36,1,1,1,69,2,413,360,0.22,44.8,10,0.02,18.8,93
1611,10.03.2024,06:04:51,1,1,0,74,1,413,564,0.23,51.9,10,0.02,18.6,94
1612,10.03.2024,06:05:07,1,1,1,76,2,416,520,0.25,53.5,10,0.02,18.5,94
1613,10.03.2024,06:05:22,1,1,1,76,2,419,266,0.24,44,10,0.02,18.2,95
1614,10.03.2024,06:05:37,1,1,1,69,2,415,487,0.23,30.3,10,0.02,18.1,95
1615,10.03.2024,06:05:52,1,1,1,69,2,413,333,0.23,40.2,10,0.02,18.4,96
1616,10.03.2024,06:06:07,1,1,1,74,2,411,553,0.23,47.6,10,0.02,18.3,94
1617,10.03.2024,06:06:22,1,1,1,76,2,406,551,0.23,45.4,3.66,0.02,18.5,94
1618,10.03.2024,06:06:37,1,1,1,76,2,413,282,0.24,43.2,10,0.02,18.3,95
1619,10.03.2024,06:06:52,1,1,1,76,2,411,548,0.25,41,10,0.02,18.7,94
1620,10.03.2024,06:07:07,1,1,1,76,2,418,528,0.24,38.8,10,0.02,18.6,94
1621,10.03.2024,06:07:22,1,1,1,60,2,411,499,0.26,36.6,10,0.02,18.9,93
1622,10.03.2024,06:07:37,1,1,1,68,2,406,533,0.26,36.5,10,0.02,19.1,93
1623,10.03.2024,06:07:52,1,1,1,69,2,403,286,0.27,34.8,10,0.02,19.1,93
1624,10.03.2024,06:08:07,1,1,1,64,2,403,385,0.26,33.1,10,0.02,18.7,94
1625,10.03.2024,06:08:22,1,1,1,60,2,403,536,0.28,27.8,10,0.02,18.9,93
1626,10.03.2024,06:08:37,1,1,1,68,2,398,536,0.29,31.3,10,0.02,18.8,94
1627,10.03.2024,06:08:52,1,1,1,69,2,398,346,0.28,33,10,0.02,18.9,93
1628,10.03.2024,06:09:07,1,1,0,74,1,402,496,0.21,34.7,10,0.02,18.9,93
1629,10.03.2024,06:09:22,1,1,1,76,2,406,309,0.22,36.4,8.3,0.02,18.9,93
1630,10.03.2024,06:09:37,1,1,1,76,2,413,421,0.21,38.1,0.9,0.02,19.1,93
1631,10.03.2024,06:09:52,1,1,1,76,2,424,481,0.22,39.8,6.7,0.02,19.3,92
1632,10.03.2024,06:10:07,1,1,2,76,4,426,289,0.21,41.5,7.9,0.02,19.2,93
1633,10.03.2024,06:10:22,1,1,2,60,4,426,556,0.22,43.2,10,0.02,19.3,93
1634,10.03.2024,06:10:37,1,1,4,68,5,426,554,0.23,44.9,0.56,0.02,19.1,92
1635,10.03.2024,06:10:52,1,1,4,69,5,418,544,0.28,46.6,0.88,0.02,18.9,93
1636,10.03.2024,06:11:07,1,1,4,74,5,418,543,0.31,48.3,0.81,0.02,19,93
1637,10.03.2024,06:11:22,1,1,4,76,5,411,334,0.3,53,9.4,0.02,19.4,92
1638,10.03.2024,06:11:37,1,1,3,76,4,407,546,0.31,53,10,0.02,19.2,92
1639,10.03.2024,06:11:52,1,1,4,69,5,403,539,0.32,53,10,0.02,19.4,92
1640,10.03.2024,06:12:07,1,1,4,69,5,398,402,0.32,50,6.66,0.02,19,92
1641,10.03.2024,06:12:22,1,1,2,74,4,398,527,0.37,49.7,10,0.02,19,93
1642,10.03.2024,06:12:37,1,1,4,76,5,402,491,0.37,47.6,10,0.02,18.8,93
1643,10.03.2024,06:12:52,1,1,4,76,5,406,516,0.38,45.4,10,0.02,18.5,94
1644,10.03.2024,06:13:07,1,1,4,76,5,413,348,0.38,43.2,10,0.02,18.5,95
1645,10.03.2024,06:13:22,1,1,5,76,7,415,532,0.39,41,10,0.02,19,94
1646,10.03.2024,06:13:37,1,1,5,60,7,413,328,0.4,38.8,10,0.02,19.1,93
1647,10.03.2024,06:13:52,1,1,4,68,5,411,295,0.4,36.6,9.6,0.02,19.1,93
1648,10.03.2024,06:14:07,1,1,4,69,5,406,405,0.41,34.4,0.22,0.02,19.3,92
1649,10.03.2024,06:14:22,1,1,4,64,5,403,424,0.45,32.2,0.26,0.02,19.2,93
1650,10.03.2024,06:14:37,1,1,4,54,5,403,324,0.4,30,0.1,0.02,19.1,93
1651,10.03.2024,06:14:52,1,1,4,57,5,403,308,0.42,27.8,0.14,0.02,19.3,93
1652,10.03.2024,06:15:07,1,1,4,59,5,398,419,0.41,31.3,0.72,0.02,19.5,92
1653,10.03.2024,06:15:22,1,1,5,60,7,398,384,0.41,33,0.71,0.02,19.7,92
1654,10.03.2024,06:15:37,1,1,4,68,5,402,291,0.41,34.7,0.01,0.02,19.7,91
1655,10.03.2024,06:15:52,1,1,4,69,5,406,439,0.41,36.4,0.01,0.02,19.7,91
1656,10.03.2024,06:16:08,1,1,4,72,6,413,397,0.42,38.1,0.27,0.02,19.6,91
1657,10.03.2024,06:16:23,1,1,4,74,6,424,515,0.42,39.8,0.29,0.02,19.5,92
1658,10.03.2024,06:16:38,1,1,5,76,7,426,303,0.43,41.5,0.01,0.02,19.6,92
1659,10.03.2024,06:16:53,1,1,5,76,7,426,427,0.43,43.2,0.59,0.02,19.6,92
1660,10.03.2024,06:17:08,1,1,4,76,6,426,483,0.45,44.9,0.35,0.02,19.3,92
1661,10.03.2024,06:17:23,1,1,4,69,5,418,273,0.45,46.6,0.92,0.02,19.1,93
1662,10.03.2024,06:17:38,1,1,2,68,4,418,431,0.46,48.3,0.68,0.02,18.5,95
1663,10.03.2024,06:17:53,1,1,2,47,4,411,350,0.46,50,0.97,0.02,18.2,96
1664,10.03.2024,08:54:31,1,1,0,45,0,407,538,0.47,51.7,0,0,0,0
1665,10.03.2024,08:54:46,1,1,3,47,4,403,439,0.47,53.4,0.26,0.02,18.9,92
1666,10.03.2024,08:55:01,1,1,4,48,5,398,433,0.46,55.1,0.7,0.02,19.1,92
1667,10.03.2024,08:55:16,1,1,4,49,6,398,299,0.47,50,0.93,0.02,19.2,91
1668,10.03.2024,08:55:31,1,1,4,53,6,402,467,0.47,51.7,10,0.02,19,91
1669,10.03.2024,08:55:46,1,1,4,54,5,406,353,0.48,52.5,10,0.02,19,92
1670,10.03.2024,08:56:01,1,1,2,57,4,413,546,0.48,52.6,10,0.02,18.7,92
1671,10.03.2024,08:56:16,1,1,2,59,4,413,272,0.48,52.8,0.99,0.02,18.9,93
1672,10.03.2024,08:56:31,1,1,3,60,4,413,521,0.48,52.9,0.27,0.02,19.4,92
1673,10.03.2024,08:56:46,1,1,2,68,4,413,326,0.49,53.1,0.4,0.02,19.3,90
1674,10.03.2024,08:57:01,1,1,2,69,4,434,482,0.51,53.2,0.56,0.02,19.2,92
1675,10.03.2024,08:57:16,1,1,2,74,4,434,327,0.5,53.4,10,0.02,19.3,91
1676,10.03.2024,08:57:31,1,1,2,76,4,428,453,0.5,53.5,10,0.02,19.6,90
1677,10.03.2024,08:57:46,1,1,2,76,4,428,387,0.52,53.7,0.95,0.02,19.3,91
1678,10.03.2024,08:58:01,1,1,4,76,5,418,551,0.54,53.8,10,0.02,19.6,90
1679,10.03.2024,08:58:16,1,1,4,76,5,418,505,0.47,55.8,10,0.02,19.3,90
1680,10.03.2024,08:58:31,1,1,4,60,5,409,294,0.45,49.7,10,0.02,19.1,91
1681,10.03.2024,08:58:46,1,1,4,68,5,409,418,0.58,47.6,10,0.02,18.7,93
1682,10.03.2024,08:59:01,1,1,4,69,5,413,415,0.58,45.4,10,0.02,19.2,92
1683,10.03.2024,08:59:16,1,1,4,74,5,413,528,0.57,43.2,3.9,0.02,19.4,91
1684,10.03.2024,08:59:31,1,1,2,76,4,416,350,0.6,41,2.1,0.02,19.9,90
1685,10.03.2024,08:59:46,1,1,3,76,4,419,543,0.58,38.8,10,0.02,20.2,89
1686,10.03.2024,09:00:01,1,1,4,69,5,415,385,0.6,36.6,4.4,0.02,19.5,89
1687,10.03.2024,09:00:17,1,1,4,69,5,413,549,0.6,36.5,9.1,0.02,19.8,90
1688,10.03.2024,09:00:32,1,1,4,74,5,411,559,0.61,34.8,0.9,0.02,19.6,91
1689,10.03.2024,09:00:47,1,1,4,76,5,406,273,0.6,33.1,0.62,0.02,19.7,90
1690,10.03.2024,09:01:02,1,1,4,76,5,413,405,0.61,27.8,0.46,0.02,19.7,90
1691,10.03.2024,09:01:17,1,1,4,76,5,411,271,0.61,31.3,0.91,0.02,20.1,89
1692,10.03.2024,09:01:32,1,1,5,76,7,418,539,0.62,33,0.93,0.02,19.3,89
1693,10.03.2024,09:01:47,1,1,5,60,7,428,516,0.61,34.7,2.9,0.02,19.5,91
1694,10.03.2024,09:02:02,1,1,4,68,5,434,344,0.61,36.4,0.82,0.02,19.5,90
1695,10.03.2024,09:02:17,1,1,5,69,7,444,347,0.6,38.1,9.1,0.02,19.6,90
1696,10.03.2024,09:02:32,1,1,5,64,7,457,499,0.6,39.8,10,0.02,20,89
1697,10.03.2024,09:02:47,1,1,4,76,5,486,376,0.58,41.5,0.73,0.02,19.2,90
1698,10.03.2024,09:03:02,1,1,4,76,5,486,374,0.57,43.2,0.89,0.02,19.6,90
1699,10.03.2024,09:03:17,1,1,4,76,5,496,296,0.5,44.9,10,0.02,20,89
1700,10.03.2024,09:03:32,1,1,4,76,5,490,525,0.49,46.6,7.7,0.02,20.3,88
1701,10.03.2024,09:03:47,1,1,4,76,5,494,394,0.47,48.3,0.53,0.02,20.3,88
1702,10.03.2024,09:04:02,1,1,4,76,5,491,438,0.46,50,10,0.02,20.3,87
1703,10.03.2024,09:04:17,1,1,4,76,6,493,502,0.47,51.7,10,0.02,19.8,89
1704,10.03.2024,09:04:32,1,1,5,76,7,494,381,0.47,53.4,10,0.02,19.9,89
1705,10.03.2024,09:04:47,1,1,5,76,7,490,520,0.46,55.1,7.2,0.02,19.2,90
1706,10.03.2024,09:05:02,1,1,5,76,8,486,266,0.47,50,9.6,0.02,19.3,91
1707,10.03.2024,09:05:17,1,1,5,75,8,486,539,0.47,51.7,10,0.02,19.9,90
1708,10.03.2024,09:05:32,1,1,5,76,8,482,357,0.48,52.5,10,0.02,20.2,88
1709,10.03.2024,09:05:47,1,1,5,76,8,482,494,0.48,52.6,5.3,0.02,20.5,87
1710,10.03.2024,09:06:02,1,1,7,74,9,475,453,0.48,52.8,10,0.02,20.6,87
1711,10.03.2024,09:06:17,1,1,7,76,9,475,287,0.48,52.9,10,0.02,20.7,87
1712,10.03.2024,09:06:32,1,1,7,76,9,469,329,0.49,46.6,0.46,0.02,20.8,86
1713,10.03.2024,09:06:47,1,1,7,69,10,469,488,0.51,48.3,0.45,0.02,20.7,86
1714,10.03.2024,09:07:02,1,1,7,68,9,463,367,0.5,49.8,0.45,0.02,20.1,88
1715,10.03.2024,09:07:17,1,1,7,47,9,463,411,0.5,50.3,0.62,0.02,19.7,88
1716,10.03.2024,09:07:32,1,1,7,45,9,458,304,0.52,50.8,0.58,0.02,19.9,89
1717,10.03.2024,09:07:47,1,1,7,47,9,458,473,0.54,51.3,0.83,0.02,20.4,88
1718,10.03.2024,09:08:02,1,1,7,48,9,447,409,0.47,51.7,0.8,0.02,20.6,87
1719,10.03.2024,09:08:17,1,1,7,42,9,442,480,0.45,52.2,0.86,0.02,20.8,86
1720,10.03.2024,09:08:32,1,1,8,45,12,434,503,0.58,52.7,0.01,0.02,20.5,86
1721,10.03.2024,09:08:47,1,1,8,47,12,428,283,0.58,53.2,0.15,0.02,20.5,87
1722,10.03.2024,09:09:02,1,1,7,45,10,428,502,0.57,53.7,0.33,0.02,19.9,88
1723,10.03.2024,09:09:17,1,1,7,47,9,418,380,0.6,54.1,0.86,0.02,20.2,89
1724,10.03.2024,09:09:32,1,1,5,48,8,418,441,0.58,54.6,10,0.02,20,88
1725,10.03.2024,09:09:47,1,1,6,49,8,409,460,0.6,44.9,0.93,0.02,20.1,87
1726,10.03.2024,09:10:02,1,1,7,53,9,409,533,0.6,43.2,0.6,0.02,20.1,88
1727,10.03.2024,09:10:17,1,1,8,54,12,413,562,0.61,40.9,0.61,0.02,20.4,88
1728,10.03.2024,09:10:32,1,1,7,57,9,413,313,0.6,36,9.8,0.02,20.5,87
1729,10.03.2024,09:10:48,1,1,7,59,9,416,526,0.61,33,5.1,0.02,19.6,88
1730,10.03.2024,09:11:03,1,1,7,60,9,419,520,0.61,22,2.5,0.02,18.9,90
1731,10.03.2024,09:11:18,1,1,5,68,8,415,400,0.62,9.1,10,0.02,19,91
1732,10.03.2024,09:11:33,1,1,5,69,7,413,466,0.62,9.8,10,0.02,18.5,91
1733,10.03.2024,09:11:48,1,1,5,74,7,411,495,0.62,10.5,10,0.02,18.9,91
1734,10.03.2024,09:12:03,1,1,4,76,5,411,284,0.6,11.2,10,0.02,18.5,91
1735,10.03.2024,09:12:18,1,1,4,76,5,406,268,0.6,11.9,10,0.02,19.2,91
1736,10.03.2024,09:12:33,1,1,3,76,4,403,463,0.58,12.7,10,0.02,19.5,89
